9/26/2022,"206,884"
9/27/2022,"222,349"
9/28/2022,"218,403"
9/29/2022,"219,069"
9/30/2022,"205,231"
10/1/2022,"113,003"
10/2/2022,"90,633"
10/3/2022,"202,697"
10/4/2022,"212,203"
10/5/2022,"215,290"
10/6/2022,"218,561"
10/7/2022,"206,953"
10/8/2022,"137,850"
10/9/2022,"114,037"
10/10/2022,"157,412"
10/11/2022,"233,357"
10/12/2022,"230,003"
10/13/2022,"206,846"
10/14/2022,"220,030"
10/15/2022,"141,564"
10/16/2022,"109,535"
10/17/2022,"214,581"
10/18/2022,"226,381"
10/19/2022,"222,805"
10/20/2022,"221,119"
10/21/2022,"223,473"
10/22/2022,"144,749"
10/23/2022,"109,142"
10/24/2022,"219,392"
10/25/2022,"233,815"
10/26/2022,"229,931"
10/27/2022,"234,647"
10/28/2022,"225,896"
10/29/2022,"144,692"
10/30/2022,"114,135"
10/31/2022,"215,975"
11/1/2022,"236,749"
11/2/2022,"234,817"
11/3/2022,"234,154"
11/4/2022,"225,577"
11/5/2022,"147,931"
11/6/2022,"113,424"
11/7/2022,"218,200"
11/8/2022,"215,185"
11/9/2022,"225,096"
11/10/2022,"227,492"
11/11/2022,"152,958"
11/12/2022,"150,255"
11/13/2022,"110,251"
11/14/2022,"212,803"
11/15/2022,"206,745"
11/16/2022,"224,580"
11/17/2022,"217,267"
11/18/2022,"205,963"
11/19/2022,"127,801"
11/20/2022,"99,026"
11/21/2022,"202,650"
11/22/2022,"202,300"
11/23/2022,"170,420"
11/24/2022,"69,116"
11/25/2022,"131,845"
11/26/2022,"122,118"
11/27/2022,"89,153"
11/28/2022,"205,043"
11/29/2022,"220,332"
11/30/2022,"199,771"
12/1/2022,"220,732"
12/2/2022,"210,938"
12/3/2022,"130,111"
12/4/2022,"108,003"
12/5/2022,"210,083"
12/6/2022,"210,405"
12/7/2022,"215,868"
12/8/2022,"215,199"
12/9/2022,"203,365"
12/10/2022,"126,095"
12/11/2022,"100,009"
12/12/2022,"194,737"
12/13/2022,"204,980"
12/14/2022,"199,387"
12/15/2022,"149,216"
12/16/2022,"201,029"
12/17/2022,"128,220"
12/18/2022,"98,159"
12/19/2022,"184,390"
12/20/2022,"189,659"
12/21/2022,"185,136"
12/22/2022,"143,199"
12/23/2022,"117,215"
12/24/2022,"71,646"
12/25/2022,"43,366"
12/26/2022,"89,513"
12/27/2022,"143,302"
12/28/2022,"148,663"
12/29/2022,"154,082"
12/30/2022,"159,328"
12/31/2022,"88,127"
1/1/2023,"76,391"
1/2/2023,"110,374"
1/3/2023,"194,431"
1/4/2023,"191,749"
1/5/2023,"193,639"
1/6/2023,"186,677"
1/7/2023,"118,127"
1/8/2023,"93,376"
1/9/2023,"197,471"
1/10/2023,"203,808"
1/11/2023,"202,433"
1/12/2023,"196,241"
1/13/2023,"185,996"
1/14/2023,"109,455"
1/15/2023,"97,098"
1/16/2023,"119,614"
1/17/2023,"202,199"
1/18/2023,"209,214"
1/19/2023,"194,634"
1/20/2023,"196,244"
1/21/2023,"121,534"
1/22/2023,"90,648"
1/23/2023,"193,221"
1/24/2023,"210,787"
1/25/2023,"171,830"
1/26/2023,"204,577"
1/27/2023,"190,362"
1/28/2023,"127,831"
1/29/2023,"92,325"
1/30/2023,"199,019"
1/31/2023,"193,247"
2/1/2023,"208,350"
2/2/2023,"201,504"
2/3/2023,"179,147"
2/4/2023,"109,277"
2/5/2023,"99,537"
2/6/2023,"198,293"
2/7/2023,"209,898"
2/8/2023,"201,778"
2/9/2023,"190,926"
2/10/2023,"180,597"
2/11/2023,"113,183"
2/12/2023,"74,741"
2/13/2023,"181,473"
2/14/2023,"190,106"
2/15/2023,"190,746"
2/16/2023,"177,825"
2/17/2023,"156,074"
2/18/2023,"112,759"
2/19/2023,"97,078"
2/20/2023,"121,115"
2/21/2023,"180,516"
2/22/2023,"174,520"
2/23/2023,"186,941"
2/24/2023,"171,851"
2/25/2023,"101,925"
2/26/2023,"97,384"
2/27/2023,"179,556"
2/28/2023,"196,763"
3/1/2023,"195,467"
3/2/2023,"189,455"
3/3/2023,"170,963"
3/4/2023,"114,763"
3/5/2023,"100,262"
3/6/2023,"190,152"
3/7/2023,"190,295"
3/8/2023,"188,601"
3/9/2023,"184,782"
3/10/2023,"159,744"
3/11/2023,"116,900"
3/12/2023,"91,231"
3/13/2023,"180,402"
3/14/2023,"187,452"
3/15/2023,"189,169"
3/16/2023,"195,969"
3/17/2023,"182,414"
3/18/2023,"110,955"
3/19/2023,"95,396"
3/20/2023,"186,148"
3/21/2023,"197,555"
3/22/2023,"200,396"
3/23/2023,"196,697"
3/24/2023,"174,581"
3/25/2023,"114,888"
3/26/2023,"108,496"
3/27/2023,"194,069"
3/28/2023,"202,672"
